employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
17043,Procurement,region_16,Bachelors,f,other,1,30,5.0,3,1,0,65
59841,Operations,region_11,Bachelors,f,sourcing,1,31,1.0,8,0,0,57
17246,Operations,region_24,Bachelors,m,sourcing,1,26,,1,1,0,62
42543,R&D,region_2,Masters & above,m,sourcing,1,49,3.0,6,0,0,87
3694,HR,region_26,Bachelors,m,other,1,28,5.0,3,1,0,53
18704,Operations,region_4,Bachelors,f,sourcing,1,26,5.0,2,1,0,62
41987,Procurement,region_23,Masters & above,f,other,1,37,1.0,7,0,0,71
60316,Sales & Marketing,region_16,Bachelors,m,other,1,24,3.0,2,0,0,57
70221,Sales & Marketing,region_23,Masters & above,m,other,3,41,1.0,5,0,0,49
68323,Operations,region_6,Bachelors,m,sourcing,3,27,3.0,4,0,0,74
62160,Sales & Marketing,region_2,Bachelors,m,other,2,43,3.0,14,0,0,49
64671,Sales & Marketing,region_20,Bachelors,f,other,1,30,,1,0,0,46
52150,Analytics,region_26,Bachelors,m,other,1,26,1.0,4,0,0,88
75131,Operations,region_32,Bachelors,m,other,1,36,3.0,3,0,0,59
47856,Procurement,region_2,Below Secondary,m,other,2,20,5.0,2,0,0,65
38298,Procurement,region_14,Bachelors,m,sourcing,1,43,3.0,6,1,0,74
59511,Sales & Marketing,region_26,Bachelors,m,other,2,34,3.0,3,0,0,52
59025,Operations,region_7,Bachelors,m,sourcing,2,30,5.0,3,1,0,57
560,Sales & Marketing,region_29,Bachelors,m,other,1,27,3.0,4,0,0,65
2892,Technology,region_2,Bachelors,m,sourcing,1,33,1.0,7,0,0,78
34556,HR,region_26,Bachelors,f,other,1,33,3.0,7,0,0,47
9623,Analytics,region_15,Masters & above,m,other,2,29,1.0,3,0,0,83
68431,HR,region_10,Bachelors,f,sourcing,1,29,5.0,3,1,0,47
6454,Operations,region_15,Bachelors,f,other,1,34,4.0,3,1,0,60
51607,Sales & Marketing,region_6,Bachelors,m,other,1,29,3.0,2,0,0,52
56951,Analytics,region_30,Bachelors,m,other,1,33,3.0,6,1,0,84
9061,Finance,region_28,Bachelors,f,sourcing,1,30,5.0,4,0,0,65
27472,Operations,region_13,Bachelors,m,sourcing,1,36,3.0,3,0,0,65
2698,Procurement,region_22,Masters & above,f,sourcing,1,30,3.0,6,0,0,75
54310,Sales & Marketing,region_34,Bachelors,m,other,1,33,5.0,4,0,0,48
25951,Technology,region_5,Bachelors,m,sourcing,1,31,3.0,6,0,0,76
50225,Analytics,region_8,Bachelors,m,other,1,31,3.0,4,0,0,88
37759,Sales & Marketing,region_9,Bachelors,m,other,1,28,5.0,3,0,0,49
77082,Procurement,region_17,Masters & above,f,sourcing,1,35,1.0,8,0,0,66
32310,Operations,region_15,Masters & above,f,other,1,41,3.0,13,0,0,60
25914,Technology,region_2,Bachelors,f,other,1,28,4.0,4,0,0,84
69393,Operations,region_30,Masters & above,f,other,1,41,3.0,8,0,0,61
71941,Procurement,region_7,Bachelors,m,sourcing,1,30,3.0,4,0,0,71
61699,Sales & Marketing,region_11,Masters & above,m,other,1,40,1.0,4,0,0,52
46671,Operations,region_16,Bachelors,f,other,1,25,,1,0,0,64
73773,Sales & Marketing,region_16,Bachelors,m,sourcing,1,35,3.0,10,0,0,50
28483,Procurement,region_7,Bachelors,m,other,1,41,3.0,5,0,0,71
32465,Sales & Marketing,region_2,Bachelors,f,other,2,31,3.0,3,0,0,57
60580,Operations,region_22,Bachelors,m,sourcing,1,27,3.0,3,1,0,61
13742,Operations,region_2,Bachelors,m,sourcing,1,30,4.0,4,1,0,57
39071,Sales & Marketing,region_23,Masters & above,m,other,1,34,1.0,9,0,0,47
32542,Operations,region_7,Bachelors,f,sourcing,2,32,4.0,4,0,0,55
37330,Sales & Marketing,region_2,Bachelors,f,other,1,34,5.0,2,1,0,51
44627,Sales & Marketing,region_29,Bachelors,m,other,1,31,2.0,7,0,0,52
66729,Operations,region_2,Masters & above,m,sourcing,1,35,3.0,6,1,0,59
26671,Operations,region_27,Bachelors,f,sourcing,1,43,3.0,12,0,0,53
26439,Operations,region_8,Masters & above,f,sourcing,1,33,5.0,4,0,0,63
46157,Technology,region_2,Bachelors,f,other,1,31,3.0,5,0,0,79
75,Procurement,region_31,Bachelors,m,sourcing,1,27,,1,0,0,70
70956,Operations,region_2,Bachelors,f,other,1,55,5.0,9,1,0,59
29031,Legal,region_2,Below Secondary,m,other,1,26,4.0,2,1,0,60
29159,Sales & Marketing,region_28,Bachelors,f,sourcing,1,31,3.0,7,0,0,49
15617,Sales & Marketing,region_2,Bachelors,f,other,1,58,3.0,8,0,0,53
7534,Procurement,region_27,Bachelors,f,other,1,34,5.0,3,1,0,73
35244,Sales & Marketing,region_26,Bachelors,m,sourcing,1,48,1.0,21,0,0,47
43643,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,3.0,4,1,0,47
44438,Sales & Marketing,region_34,Bachelors,m,other,1,31,3.0,3,0,0,48
1733,Procurement,region_13,Bachelors,m,other,1,41,1.0,13,0,0,69
75416,Operations,region_12,Bachelors,m,other,1,35,4.0,3,1,0,57
36370,Operations,region_19,Bachelors,m,other,1,47,3.0,5,1,0,60
39278,R&D,region_7,Masters & above,m,sourcing,2,38,4.0,7,0,0,86
47813,Operations,region_2,Below Secondary,m,other,2,25,,1,0,0,61
13775,HR,region_31,Masters & above,f,sourcing,1,36,5.0,7,1,0,48
55454,Technology,region_2,Bachelors,m,referred,1,30,3.0,3,1,0,80
32466,Sales & Marketing,region_7,Bachelors,m,other,1,25,4.0,2,1,0,50
17048,Procurement,region_2,Masters & above,f,other,1,37,4.0,8,0,0,71
50849,Operations,region_17,Masters & above,f,sourcing,1,35,5.0,2,1,0,59
26530,Procurement,region_2,Masters & above,f,other,1,36,2.0,10,0,0,74
24059,Operations,region_22,Bachelors,m,sourcing,1,34,5.0,8,1,0,60
4701,Technology,region_26,Bachelors,f,other,1,43,1.0,4,1,0,86
68296,Sales & Marketing,region_13,Bachelors,m,sourcing,1,34,5.0,5,0,0,54
77360,Procurement,region_2,Bachelors,m,other,1,60,3.0,15,0,0,70
65919,Operations,region_11,Bachelors,m,other,1,29,,1,0,0,55
30618,Sales & Marketing,region_2,Bachelors,m,referred,1,36,2.0,10,1,0,46
76761,HR,region_2,Masters & above,m,other,1,50,3.0,15,1,0,46
5360,Operations,region_2,Bachelors,f,other,4,36,3.0,8,0,0,57
73039,Sales & Marketing,region_31,Masters & above,m,other,2,31,2.0,5,1,0,50
17550,Technology,region_7,Bachelors,m,other,1,28,4.0,5,1,0,79
3466,Technology,region_2,Bachelors,m,sourcing,4,34,3.0,6,0,0,81
65970,Analytics,region_15,Bachelors,m,other,2,38,3.0,7,0,0,87
55277,Sales & Marketing,region_22,Bachelors,f,sourcing,1,30,2.0,3,0,0,46
69424,Technology,region_22,Bachelors,m,sourcing,3,27,,1,1,0,80
44483,Sales & Marketing,region_2,Bachelors,f,sourcing,1,47,3.0,19,0,0,47
6390,Technology,region_2,Masters & above,m,other,2,35,3.0,3,1,0,77
76840,Sales & Marketing,region_26,Masters & above,m,sourcing,1,33,5.0,4,1,0,47
23181,Procurement,region_22,Bachelors,m,sourcing,1,33,5.0,3,1,0,73
71829,Operations,region_22,Masters & above,m,other,2,31,4.0,7,0,0,58
19998,Technology,region_7,Masters & above,m,other,1,41,3.0,7,0,0,87
34776,Operations,region_19,Bachelors,m,other,1,32,1.0,5,1,0,57
55085,R&D,region_22,Bachelors,m,other,1,30,,1,1,0,90
36039,Technology,region_2,Bachelors,f,sourcing,2,25,1.0,2,1,0,97
40733,Procurement,region_6,Bachelors,f,other,2,32,4.0,6,1,0,70
76046,Sales & Marketing,region_9,Bachelors,m,sourcing,1,34,5.0,4,0,0,50
34988,Procurement,region_29,Masters & above,m,sourcing,1,36,5.0,7,0,0,68
69295,HR,region_7,Bachelors,f,sourcing,1,27,5.0,4,1,0,49
9969,Procurement,region_2,Masters & above,m,sourcing,2,31,3.0,6,0,0,71
54259,Technology,region_30,Bachelors,m,other,1,32,3.0,3,0,0,80
74894,HR,region_22,Bachelors,m,other,2,28,,1,1,0,50
45438,Sales & Marketing,region_9,Masters & above,m,other,1,38,3.0,4,0,0,54
38691,Sales & Marketing,region_15,Bachelors,m,other,3,34,1.0,4,0,0,51
31911,Sales & Marketing,region_9,Bachelors,m,other,1,24,2.0,3,0,0,51
6342,R&D,region_22,Bachelors,m,other,4,30,4.0,2,0,0,85
42639,Sales & Marketing,region_17,Masters & above,m,sourcing,1,40,3.0,10,0,0,46
17958,Operations,region_2,Masters & above,f,sourcing,1,37,4.0,4,1,0,61
56380,Sales & Marketing,region_2,,m,sourcing,1,42,3.0,14,0,0,46
26545,Technology,region_26,Bachelors,m,referred,1,26,5.0,3,1,0,73
56994,Legal,region_7,Bachelors,m,other,1,37,3.0,10,0,0,64
77190,Technology,region_2,Bachelors,m,sourcing,1,57,4.0,7,0,0,74
38976,Sales & Marketing,region_2,Masters & above,f,sourcing,1,51,4.0,9,0,0,52
38781,Operations,region_7,Masters & above,m,other,2,45,5.0,6,1,0,61
5902,Procurement,region_27,Bachelors,m,sourcing,6,26,3.0,2,0,0,69
66202,Sales & Marketing,region_27,Bachelors,m,other,1,37,4.0,5,0,0,48
71014,Procurement,region_19,Bachelors,m,other,1,37,2.0,4,0,0,69
68071,R&D,region_2,Bachelors,m,sourcing,1,29,3.0,3,0,0,83
22543,Technology,region_13,Masters & above,f,sourcing,1,32,3.0,6,0,0,80
30511,Operations,region_22,Bachelors,m,other,3,40,5.0,10,1,0,60
4443,Operations,region_19,Bachelors,m,sourcing,1,34,3.0,4,0,0,59
44715,Analytics,region_2,Bachelors,m,sourcing,1,29,,1,1,1,80
41455,Sales & Marketing,region_4,Masters & above,m,sourcing,1,31,2.0,10,1,0,52
3960,Operations,region_21,Masters & above,f,other,2,34,1.0,4,0,0,63
60592,Operations,region_7,Masters & above,f,other,1,41,3.0,5,1,0,54
1299,Sales & Marketing,region_13,Bachelors,m,sourcing,1,52,5.0,4,1,0,51
16112,Sales & Marketing,region_10,Masters & above,m,sourcing,1,31,4.0,6,0,0,51
70181,Operations,region_19,Bachelors,f,other,1,36,3.0,8,0,0,56
58325,Finance,region_11,Bachelors,m,sourcing,2,27,3.0,3,1,0,60
21764,Operations,region_28,Bachelors,m,other,1,34,1.0,6,0,0,54
18303,Procurement,region_4,Masters & above,m,sourcing,1,39,1.0,3,0,0,73
60258,Sales & Marketing,region_25,Masters & above,m,sourcing,1,35,5.0,7,0,0,50
63211,Sales & Marketing,region_2,Bachelors,m,other,2,27,1.0,4,0,0,47
45375,Legal,region_22,Bachelors,m,referred,1,29,3.0,4,0,0,55
34533,Analytics,region_22,Bachelors,m,other,2,24,,1,0,0,83
55385,Analytics,region_2,Masters & above,m,sourcing,1,48,3.0,6,0,0,81
31721,Analytics,region_2,Bachelors,m,sourcing,5,26,,1,1,0,84
60801,Sales & Marketing,region_2,Bachelors,f,sourcing,1,56,4.0,6,1,0,47
1247,Procurement,region_2,Bachelors,f,other,1,38,5.0,8,0,0,69
63732,Operations,region_32,,m,other,1,31,5.0,6,1,0,56
21171,Sales & Marketing,region_10,Masters & above,m,sourcing,2,41,3.0,16,0,0,49
25130,Technology,region_5,Bachelors,f,sourcing,1,24,,1,1,0,82
8542,Technology,region_26,Bachelors,m,sourcing,2,27,4.0,1,0,0,83
54354,Sales & Marketing,region_22,Bachelors,m,other,2,31,4.0,5,0,0,51
32470,Sales & Marketing,region_25,Bachelors,m,other,1,34,2.0,10,0,0,47
43880,Operations,region_19,Bachelors,m,sourcing,1,46,3.0,3,0,0,54
7672,Operations,region_19,Bachelors,m,other,1,44,1.0,13,0,0,65
26017,Procurement,region_7,Masters & above,f,other,1,35,2.0,3,0,0,70
56383,Operations,region_17,Masters & above,f,sourcing,1,34,3.0,6,1,0,59
25604,Procurement,region_29,Masters & above,m,sourcing,1,32,3.0,6,1,0,67
27757,Sales & Marketing,region_2,,m,other,2,34,3.0,6,0,0,51
20425,Operations,region_27,Bachelors,f,other,2,28,4.0,4,0,0,67
17583,Operations,region_13,Masters & above,m,other,1,37,5.0,6,0,0,58
41456,Analytics,region_2,Masters & above,m,sourcing,1,40,3.0,11,0,0,87
13082,Operations,region_22,Bachelors,f,other,1,32,5.0,9,0,0,60
29747,Technology,region_17,Bachelors,m,other,1,25,,1,0,0,76
63092,Finance,region_25,Masters & above,m,sourcing,1,33,4.0,10,0,0,56
12494,Sales & Marketing,region_25,Masters & above,f,other,1,33,1.0,8,0,0,50
27597,Analytics,region_31,Bachelors,m,other,1,30,3.0,3,0,0,81
4902,Procurement,region_2,Below Secondary,m,other,8,26,5.0,3,0,0,71
3872,Operations,region_22,Bachelors,m,other,1,35,4.0,7,0,0,63
18039,Analytics,region_22,Bachelors,m,other,1,33,1.0,7,0,0,84
39897,Procurement,region_17,Masters & above,f,other,1,56,3.0,4,1,0,74
76517,Analytics,region_29,Bachelors,m,other,1,27,2.0,2,1,0,83
4776,Analytics,region_5,Bachelors,m,other,1,33,4.0,3,1,0,85
56626,Operations,region_32,Bachelors,f,sourcing,1,30,3.0,10,0,0,58
74549,Procurement,region_2,Below Secondary,f,sourcing,1,25,2.0,2,1,1,66
18778,Operations,region_2,Bachelors,f,sourcing,1,52,5.0,11,0,0,63
66809,Technology,region_23,Bachelors,f,other,1,33,3.0,4,1,0,76
71629,Procurement,region_2,Masters & above,m,other,1,36,3.0,3,1,0,67
73851,Procurement,region_17,Masters & above,f,sourcing,2,35,3.0,3,1,0,69
57271,Analytics,region_2,Bachelors,f,sourcing,2,29,5.0,3,0,0,84
6926,Sales & Marketing,region_2,Masters & above,f,other,3,37,3.0,7,1,0,50
37237,Technology,region_5,Masters & above,f,other,1,33,1.0,9,0,0,77
20838,Analytics,region_31,Bachelors,m,sourcing,2,27,2.0,3,0,0,84
47384,Analytics,region_32,Bachelors,m,other,1,31,3.0,9,0,0,83
77552,Operations,region_15,Masters & above,m,other,1,42,5.0,7,1,0,63
34731,Procurement,region_24,Bachelors,f,other,1,25,3.0,3,0,0,72
47942,Sales & Marketing,region_15,Bachelors,m,sourcing,1,40,1.0,8,0,0,50
63834,Operations,region_10,Bachelors,m,sourcing,1,28,,1,0,0,60
70360,Procurement,region_20,Bachelors,f,other,1,31,5.0,2,1,1,71
60455,Operations,region_30,Bachelors,m,sourcing,1,28,1.0,2,1,0,61
33236,Procurement,region_2,Bachelors,f,other,1,39,5.0,3,1,0,70
25392,Procurement,region_2,Bachelors,f,referred,1,30,5.0,5,1,0,65
41498,Sales & Marketing,region_2,,m,sourcing,1,33,3.0,6,0,0,52
69922,Sales & Marketing,region_14,Bachelors,f,sourcing,1,33,4.0,8,1,0,49
171,Procurement,region_2,Bachelors,f,sourcing,1,24,,1,1,0,74
39196,Sales & Marketing,region_2,,m,other,1,56,4.0,13,1,0,45
25658,Sales & Marketing,region_2,Bachelors,f,other,1,41,1.0,13,0,0,50
54463,Technology,region_19,Bachelors,m,other,3,32,3.0,6,1,0,92
39916,Finance,region_7,Masters & above,m,other,2,38,5.0,3,1,0,58
55500,Operations,region_10,Masters & above,f,other,1,30,3.0,2,0,0,61
64181,Technology,region_8,Bachelors,m,other,1,31,3.0,4,0,0,84
42830,Operations,region_20,Bachelors,m,other,1,30,4.0,8,0,0,64
18155,Sales & Marketing,region_2,Bachelors,m,other,1,32,1.0,3,1,0,53
22995,Procurement,region_2,Masters & above,f,sourcing,1,59,4.0,6,0,0,66
46626,Procurement,region_15,Bachelors,m,sourcing,1,30,1.0,6,0,0,70
57099,Legal,region_13,Bachelors,m,other,1,28,5.0,3,1,0,60
21468,Sales & Marketing,region_7,Bachelors,m,other,1,43,4.0,11,0,0,45
11780,Operations,region_2,Bachelors,m,sourcing,1,42,4.0,13,0,0,60
31764,Operations,region_2,Bachelors,f,other,1,32,3.0,6,1,0,60
18724,Sales & Marketing,region_22,Bachelors,m,sourcing,1,22,,1,0,0,54
78209,Technology,region_16,Bachelors,m,other,1,38,3.0,4,0,0,77
23607,R&D,region_22,Bachelors,m,other,4,36,4.0,5,0,0,84
65635,Analytics,region_24,Bachelors,m,other,1,38,1.0,3,0,0,85
75018,Sales & Marketing,region_28,Bachelors,m,other,1,27,3.0,4,1,0,49
23499,Sales & Marketing,region_17,Bachelors,f,other,1,28,3.0,6,1,0,50
57705,Finance,region_25,Bachelors,m,other,1,29,5.0,6,0,0,64
630,Finance,region_4,Masters & above,f,other,1,35,5.0,7,1,0,59
59490,Sales & Marketing,region_26,Bachelors,m,sourcing,1,33,3.0,8,0,0,48
62486,Sales & Marketing,region_13,Bachelors,f,sourcing,2,31,4.0,7,1,0,49
22314,Sales & Marketing,region_11,Masters & above,m,other,1,32,4.0,7,1,0,52
1693,Analytics,region_2,,m,other,1,36,3.0,2,1,0,84
61861,Technology,region_2,,m,sourcing,1,40,3.0,3,0,0,79
52953,Sales & Marketing,region_2,,m,sourcing,1,45,1.0,5,0,0,46
25454,Technology,region_13,Masters & above,f,other,1,34,3.0,8,0,0,79
75928,Analytics,region_8,Bachelors,m,other,1,38,5.0,9,0,0,88
12437,Technology,region_14,Bachelors,m,other,2,26,1.0,2,0,0,78
13341,Analytics,region_29,Bachelors,m,sourcing,1,28,3.0,6,1,1,81
45985,Technology,region_7,Bachelors,f,other,1,31,2.0,5,0,0,81
10123,R&D,region_22,,m,other,3,31,3.0,2,0,0,88
6541,Sales & Marketing,region_32,Bachelors,m,sourcing,1,37,5.0,2,0,0,51
24603,Analytics,region_26,Bachelors,f,other,1,29,2.0,8,1,0,83
66461,Analytics,region_6,Bachelors,m,sourcing,1,41,5.0,10,1,0,87
21261,Technology,region_27,Bachelors,m,other,1,28,3.0,2,1,0,81
39138,Finance,region_23,Bachelors,m,sourcing,1,32,5.0,5,1,0,58
16404,Procurement,region_13,Bachelors,m,other,1,31,5.0,7,1,0,70
58194,Technology,region_5,Bachelors,f,other,1,24,,1,1,0,83
9284,HR,region_22,Bachelors,m,referred,1,26,5.0,2,1,0,49
43974,Technology,region_2,,f,other,1,48,1.0,11,0,0,80
14255,Sales & Marketing,region_2,Masters & above,m,other,1,40,5.0,9,1,0,49
65577,Technology,region_6,Bachelors,m,other,1,26,5.0,5,1,0,82
25134,Sales & Marketing,region_1,Masters & above,m,other,1,44,5.0,5,0,0,54
63603,Sales & Marketing,region_28,,m,sourcing,1,35,3.0,10,0,0,42
4934,Operations,region_4,Bachelors,f,other,1,47,3.0,19,1,0,56
74750,Procurement,region_2,Masters & above,m,other,2,53,3.0,8,0,0,70
3733,Operations,region_30,Bachelors,f,other,1,38,5.0,9,1,0,57
2573,Operations,region_22,Masters & above,m,other,1,31,4.0,4,0,0,58
15357,Technology,region_2,Bachelors,m,referred,1,32,3.0,1,1,0,79
50616,Finance,region_32,Bachelors,m,sourcing,1,30,3.0,2,0,0,62
58096,Finance,region_2,Bachelors,m,sourcing,1,32,3.0,3,0,0,63
43840,Analytics,region_2,Masters & above,m,other,2,50,3.0,11,0,0,86
41024,Sales & Marketing,region_17,Bachelors,m,other,3,27,3.0,2,0,0,48
4890,Sales & Marketing,region_31,Bachelors,f,other,1,36,3.0,3,0,0,56
88,HR,region_2,Bachelors,m,other,1,26,3.0,2,1,0,54
39380,Sales & Marketing,region_22,Masters & above,m,other,1,30,,1,0,0,51
58279,Procurement,region_7,Masters & above,f,other,2,51,3.0,19,0,0,71
22550,Sales & Marketing,region_2,Bachelors,f,sourcing,1,54,2.0,3,0,0,48
17083,Operations,region_7,Bachelors,m,other,2,38,5.0,3,0,1,70
56633,Sales & Marketing,region_20,Bachelors,m,other,2,31,4.0,7,0,0,46
57858,Technology,region_7,Bachelors,m,other,1,32,4.0,4,1,0,81
75888,Operations,region_23,Bachelors,m,other,1,35,3.0,3,0,0,72
28923,Technology,region_23,Masters & above,f,sourcing,1,36,4.0,4,1,0,75
53627,Procurement,region_7,Bachelors,m,other,1,31,3.0,5,1,0,65
1796,Procurement,region_2,Bachelors,f,sourcing,1,36,3.0,7,0,0,71
20407,Sales & Marketing,region_25,Bachelors,m,sourcing,2,29,3.0,6,0,0,47
63694,Operations,region_2,Masters & above,m,other,1,43,3.0,7,1,0,56
74771,Analytics,region_2,Bachelors,f,other,1,29,,1,0,0,85
1827,Technology,region_13,Masters & above,m,sourcing,2,36,3.0,8,0,0,76
62445,Procurement,region_7,Bachelors,m,sourcing,4,35,4.0,10,0,0,68
17153,Sales & Marketing,region_23,Masters & above,m,other,1,38,4.0,13,0,0,48
53041,Operations,region_15,,m,other,1,30,4.0,2,1,0,64
55234,Technology,region_22,Bachelors,m,sourcing,1,29,3.0,5,1,0,72
7249,Technology,region_7,Bachelors,f,sourcing,1,27,3.0,2,0,0,90
32782,Sales & Marketing,region_13,,m,other,1,24,,1,0,0,48
61768,Technology,region_10,Masters & above,m,sourcing,2,37,3.0,5,0,0,83
75793,Finance,region_7,Masters & above,f,sourcing,1,41,5.0,10,1,0,57
77276,Sales & Marketing,region_13,Bachelors,m,other,1,43,3.0,13,0,0,46
2048,Procurement,region_31,Bachelors,m,other,1,35,3.0,8,0,0,72
76245,Technology,region_7,Bachelors,f,sourcing,1,26,,1,0,0,76
75069,Operations,region_20,Bachelors,m,other,1,29,5.0,6,1,0,57
20168,Sales & Marketing,region_13,Bachelors,m,sourcing,1,38,3.0,4,1,0,46
54255,Sales & Marketing,region_26,Bachelors,m,sourcing,1,44,1.0,6,1,0,48
51389,Analytics,region_7,Bachelors,m,other,1,45,5.0,19,0,0,82
77677,Sales & Marketing,region_11,Bachelors,m,other,1,32,5.0,7,1,0,49
6264,Procurement,region_26,Bachelors,m,other,2,39,3.0,11,0,0,71
37294,Legal,region_2,Masters & above,m,sourcing,1,38,4.0,8,0,0,58
50090,Sales & Marketing,region_19,Bachelors,m,sourcing,1,29,5.0,2,1,0,45
38992,Technology,region_2,Masters & above,m,sourcing,3,34,3.0,5,1,0,76
42586,Procurement,region_24,Masters & above,m,other,1,31,3.0,9,0,0,68
49948,R&D,region_7,Bachelors,m,sourcing,1,31,3.0,5,0,0,85
18753,Sales & Marketing,region_26,Bachelors,m,other,4,35,3.0,6,0,0,51
16377,Technology,region_5,Bachelors,f,other,1,35,3.0,4,1,0,80
29067,Operations,region_2,Bachelors,f,sourcing,1,33,4.0,9,1,0,55
76794,Operations,region_11,Bachelors,m,other,2,30,5.0,2,0,0,57
14963,Sales & Marketing,region_26,Bachelors,m,other,2,34,5.0,7,1,0,50
14496,Analytics,region_29,Bachelors,m,other,1,26,4.0,4,1,1,87
38578,Operations,region_15,Bachelors,f,sourcing,1,31,5.0,5,0,0,61
33838,Technology,region_26,Bachelors,f,other,1,43,2.0,13,0,0,80
47893,Operations,region_22,Masters & above,m,sourcing,1,47,1.0,5,0,0,61
52398,Sales & Marketing,region_19,Bachelors,m,sourcing,1,31,3.0,3,1,0,50
33871,Sales & Marketing,region_24,Bachelors,m,sourcing,1,30,3.0,3,0,0,51
48900,Technology,region_7,Bachelors,f,other,1,25,4.0,2,1,0,82
60879,Sales & Marketing,region_13,Bachelors,m,sourcing,1,46,5.0,2,1,1,51
54635,Technology,region_26,Bachelors,m,sourcing,1,35,3.0,7,0,1,78
76460,Sales & Marketing,region_12,Bachelors,m,sourcing,1,37,3.0,7,0,0,55
4422,Sales & Marketing,region_2,Bachelors,f,sourcing,3,25,3.0,3,0,0,46
23598,Operations,region_31,Bachelors,m,sourcing,1,40,4.0,3,1,0,57
29335,Sales & Marketing,region_4,Bachelors,m,other,1,28,3.0,3,1,0,53
35477,Analytics,region_2,Masters & above,m,other,1,56,5.0,14,1,0,84
61681,Procurement,region_31,Bachelors,m,other,2,29,3.0,2,0,0,70
9258,Sales & Marketing,region_22,Masters & above,m,other,1,38,3.0,10,0,0,51
14145,Operations,region_7,Masters & above,f,other,1,43,3.0,4,1,0,63
17915,Sales & Marketing,region_2,Masters & above,f,sourcing,2,33,3.0,3,0,0,48
5232,HR,region_22,Bachelors,f,other,1,29,1.0,2,1,0,52
20057,Sales & Marketing,region_22,Bachelors,m,sourcing,3,25,3.0,3,0,0,50
40091,Finance,region_7,Masters & above,f,other,2,37,4.0,10,1,0,60
58571,Analytics,region_2,Masters & above,m,other,4,30,4.0,4,0,0,84
33988,HR,region_12,Bachelors,m,sourcing,1,31,5.0,6,1,0,50
23888,Procurement,region_2,Bachelors,m,other,1,50,3.0,17,0,0,66
32198,Sales & Marketing,region_15,,m,sourcing,1,25,,1,0,0,49
68570,Operations,region_28,Bachelors,f,other,1,26,3.0,5,1,0,61
9549,Technology,region_28,Bachelors,m,sourcing,2,30,3.0,2,0,0,83
71752,Sales & Marketing,region_2,,m,referred,2,24,5.0,2,1,0,44
13688,Sales & Marketing,region_16,Bachelors,m,other,1,35,4.0,8,0,0,50
619,HR,region_28,Masters & above,m,other,1,36,2.0,3,1,0,48
22689,Technology,region_14,Bachelors,f,sourcing,1,33,4.0,9,0,0,82
38377,Sales & Marketing,region_15,,m,other,1,30,3.0,3,0,0,49
26482,Operations,region_15,Bachelors,m,sourcing,1,53,3.0,15,0,0,63
8743,Finance,region_31,Bachelors,m,other,1,31,4.0,2,0,0,60
18924,Sales & Marketing,region_11,Masters & above,m,other,1,36,3.0,7,0,0,52
2283,Operations,region_22,Masters & above,m,sourcing,1,34,5.0,10,1,0,60
29528,Operations,region_22,Bachelors,m,sourcing,1,31,3.0,6,1,0,60
8104,Technology,region_19,Bachelors,f,sourcing,3,36,1.0,6,0,0,77
2770,Sales & Marketing,region_7,Bachelors,m,sourcing,2,44,5.0,13,0,0,47
22604,Operations,region_15,Bachelors,m,sourcing,1,29,3.0,2,0,0,56
